0 16 68 76.8375 64.4981 73.7564 69.9714 66.5733 72.111 68.8186 74.4043 71.218 57.2713 53.3667 55.7136 111.212 113.701 114.403 116.825 117.644 120 76 77.666 80 81.5843 84 85.5102 88 89.4427 92 93.3809 76.1052 92.0869 76.4199 92.3472 76.9415 92.7793 88.0909 92.0869 60.531 
16 0 82.4621 89.8888 78.7909 86.5332 84.0952 80.4984 85.8836 82.365 87.818 84.3801 43.2666 37.9473 41.1825 99.0353 101.823 101.98 104.69 104.995 107.629 60 62.0967 64 65.9697 68 69.857 72 73.7564 76 77.666 60.1332 76.1052 60.531 76.4199 61.1882 76.9415 72.111 76.1052 76.4199 
68 82.4621 0 16 4 16.4924 4 5.65685 8 8.94427 12 12.6491 125.22 120.333 123.483 152.315 153.31 156.205 157.175 160.1 161.047 139.714 136.938 143.611 140.911 147.513 144.886 151.42 148.862 155.332 152.84 138.852 154.557 138.101 153.883 137.463 153.31 152.315 156.205 24 
76.8375 89.8888 16 0 16.4924 4 12 12.6491 8 8.94427 4 5.65685 133.147 127.059 131.027 149.345 149.933 153.31 153.883 157.277 157.835 144.222 139.714 148 143.611 151.789 147.513 155.589 151.42 159.399 155.332 142.941 158.24 141.76 157.175 140.684 156.205 156.869 160.649 40 
64.4981 78.7909 4 16.4924 0 16 5.65685 4 8.94427 8 12.6491 12 121.655 116.619 119.867 148.432 149.452 152.315 153.31 156.205 157.175 135.823 132.966 139.714 136.938 143.611 140.911 147.513 144.886 151.42 148.862 134.937 150.625 134.164 149.933 133.507 149.345 148.432 152.315 24.3311 
73.7564 86.5332 16.4924 4 16 0 12.6491 12 8.94427 8 5.65685 4 129.8 123.548 127.624 145.382 145.986 149.345 149.933 153.31 153.883 140.456 135.823 144.222 139.714 148 143.611 151.789 147.513 155.589 151.42 139.14 154.402 137.928 153.31 136.821 152.315 153.101 156.869 40.1995 
69.9714 84.0952 4 12 5.65685 12.6491 0 4 4 5.65685 8 8.94427 127.059 121.852 125.22 151.42 152.315 155.332 156.205 159.248 160.1 140.684 137.463 144.554 141.421 148.432 145.382 152.315 149.345 156.205 153.31 139.714 155.332 138.852 154.557 138.101 153.883 153.31 157.175 28 
66.5733 80.4984 5.65685 12.6491 4 12 4 0 5.65685 4 8.94427 8 123.548 118.186 121.655 147.513 148.432 151.42 152.315 155.332 156.205 136.821 133.507 140.684 137.463 144.554 141.421 148.432 145.382 152.315 149.345 135.823 151.42 134.937 150.625 134.164 149.933 149.452 153.31 28.2843 
72.111 85.8836 8 8 8.94427 8.94427 4 5.65685 0 4 4 5.65685 128.996 123.483 127.059 150.625 151.42 154.557 155.332 158.493 159.248 141.76 138.101 145.602 142.042 149.452 145.986 153.31 149.933 157.175 153.883 140.684 156.205 139.714 155.332 138.852 154.557 154.402 158.24 32 
68.8186 82.365 8.94427 8.94427 8 8 5.65685 4 4 0 5.65685 4 125.539 119.867 123.548 146.697 147.513 150.625 151.42 154.557 155.332 137.928 134.164 141.76 138.101 145.602 142.042 149.452 145.986 153.31 149.933 136.821 152.315 135.823 151.42 134.937 150.625 150.572 154.402 32.249 
74.4043 87.818 12 4 12.6491 5.65685 8 8.94427 4 5.65685 0 4 131.027 125.22 128.996 149.933 150.625 153.883 154.557 157.835 158.493 142.941 138.852 146.751 142.773 150.572 146.697 154.402 150.625 158.24 154.557 141.76 157.175 140.684 156.205 139.714 155.332 155.589 159.399 36 
71.218 84.3801 12.6491 5.65685 12 4 8.94427 8 5.65685 4 4 0 127.624 121.655 125.539 145.986 146.697 149.933 150.625 153.883 154.557 139.14 134.937 142.941 138.852 146.751 142.773 150.572 146.697 154.402 150.625 137.928 153.31 136.821 152.315 135.823 151.42 151.789 155.589 36.2215 
57.2713 43.2666 125.22 133.147 121.655 129.8 127.059 123.548 128.996 125.539 131.027 127.624 0 12 4 98.7927 102.528 100.319 104 101.98 105.603 33.9411 46.6476 36.8782 48.8262 40 51.225 43.2666 53.8145 46.6476 56.5685 36.8782 48.8262 40 51.225 43.2666 53.8145 41.1825 44.7214 116.482 
53.3667 37.9473 120.333 127.059 116.619 123.548 121.852 118.186 123.483 119.867 125.22 121.655 12 0 8 87.7268 91.3893 89.4427 93.0376 91.3017 94.8262 26.8328 36.8782 30.4631 39.598 34.176 42.5206 37.9473 45.607 41.7612 48.8262 28.8444 43.0813 31.241 44.7214 33.9411 46.6476 36.8782 40.7922 113.772 
55.7136 41.1825 123.483 131.027 119.867 127.624 125.22 121.655 127.059 123.548 128.996 125.539 4 8 0 95.0789 98.7927 96.6644 100.319 98.387 101.98 31.241 43.2666 34.4093 45.607 37.7359 48.1664 41.1825 50.9117 44.7214 53.8145 33.9411 46.6476 36.8782 48.8262 40 51.225 39.3954 43.0813 115.447 
111.212 99.0353 152.315 149.345 148.432 145.382 151.42 147.513 150.625 146.697 149.933 145.986 98.7927 87.7268 95.0789 0 4 4 5.65685 8 8.94427 69.0507 53.3667 68.469 52.6118 68.1175 52.1536 68 52 68.1175 52.1536 65.1153 64.1249 61.1882 60.1332 57.2713 56.1427 72 72.111 159.7 
