0 16 4 8 12 41.1825 50.9117 37.7359 48.1664 34.4093 45.607 31.241 43.2666 43.2666 33.9411 45.607 36.8782 48.1664 40 98.7927 109.179 96.7471 107.331 94.8262 105.603 98.387 101.98 114.612 54.4059 62.2254 56.8507 59.4643 122.703 118.929 115.169 111.427 107.703 16.4924 20.3961 72.111 
16 0 12 8 4 36.2215 41.1825 32.249 37.7359 28.2843 34.4093 24.3311 31.241 36.8782 25.2982 37.9473 26.8328 39.3954 28.8444 85.6037 95.4149 83.2346 93.2952 80.9938 91.3017 84.3801 87.818 107.703 46.8188 52.1536 48.3322 50.1199 128.81 125.22 121.655 118.119 114.612 20 23.3238 85.8836 
4 12 0 4 8 39.3954 48.1664 35.7771 45.2548 32.249 42.5206 28.8444 40 41.1825 31.241 43.2666 33.9411 45.607 36.8782 95.4149 105.679 93.2952 103.769 91.3017 101.98 94.8262 98.387 112.712 52.1536 59.4643 54.4059 56.8507 124.064 120.333 116.619 112.925 109.252 16 20 75.4718 
8 8 4 0 4 37.9473 45.607 34.176 42.5206 30.4631 39.598 26.8328 36.8782 39.3954 28.8444 41.1825 31.241 43.2666 33.9411 92.0869 102.215 89.8888 100.24 87.818 98.387 91.3017 94.8262 110.923 50.1199 56.8507 52.1536 54.4059 125.539 121.852 118.186 114.543 110.923 16.4924 20.3961 78.8923 
12 4 8 4 0 36.8782 43.2666 32.9848 40 29.1204 36.8782 25.2982 33.9411 37.9473 26.8328 39.3954 28.8444 41.1825 31.241 88.8144 98.7927 86.5332 96.7471 84.3801 94.8262 87.818 91.3017 109.252 48.3322 54.4059 50.1199 52.1536 127.122 123.483 119.867 116.276 112.712 17.8885 21.5407 82.365 
41.1825 36.2215 39.3954 37.9473 36.8782 0 16 4 16.4924 8 17.8885 12 20 4 12.6491 8 14.4222 12 16.9706 65.9697 77.666 65.1153 76.9415 64.4981 76.4199 68.469 72.4431 73.4302 14.4222 25.2982 17.8885 21.5407 100 96.8297 93.723 90.6863 87.7268 54.4059 58.2409 80.0999 
50.9117 41.1825 48.1664 45.607 43.2666 16 0 16.4924 4 17.8885 8 20 12 12 16.9706 8 14.4222 4 12.6491 50.5964 62.0967 49.4773 61.1882 48.6621 60.531 52.6118 56.5685 67.0522 8.94427 11.3137 8 8.94427 110.345 107.48 104.69 101.98 99.3579 61.0574 64.4981 96.0833 
37.7359 32.249 35.7771 34.176 32.9848 4 16.4924 0 16 4 16.4924 8 17.8885 5.65685 8.94427 8.94427 11.3137 12.6491 14.4222 67.0522 78.5875 65.9697 77.666 65.1153 76.9415 69.0507 72.9932 76.9415 16.9706 26.8328 20 23.3238 103.228 100 96.8297 93.723 90.6863 50.5964 54.4059 80.399 
48.1664 37.7359 45.2548 42.5206 40 16.4924 4 16 0 16.4924 4 17.8885 8 12.6491 14.4222 8.94427 11.3137 5.65685 8.94427 52 63.2456 50.5964 62.0967 49.4773 61.1882 53.3667 57.2713 70.8802 12.6491 14.4222 12 12.6491 113.278 110.345 107.48 104.69 101.98 57.6888 61.0574 96.3328 
34.4093 28.2843 32.249 30.4631 29.1204 8 17.8885 4 16.4924 0 16 4 16.4924 8.94427 5.65685 11.3137 8.94427 14.4222 12.6491 68.352 79.6994 67.0522 78.5875 65.9697 77.666 69.857 73.7564 80.4984 20 28.8444 22.6274 25.6125 106.508 103.228 100 96.8297 93.723 46.8188 50.5964 80.895 
45.607 34.4093 42.5206 39.598 36.8782 17.8885 8 16.4924 4 16 0 16.4924 4 14.4222 12.6491 11.3137 8.94427 8.94427 5.65685 53.6656 64.622 52 63.2456 50.5964 62.0967 54.4059 58.2409 74.7262 16.4924 17.8885 16 16.4924 116.276 113.278 110.345 107.48 104.69 54.4059 57.6888 96.7471 
31.241 24.3311 28.8444 26.8328 25.2982 12 20 8 17.8885 4 16.4924 0 16 12.6491 4 14.4222 8 16.9706 12 69.857 80.9938 68.352 79.6994 67.0522 78.5875 70.8802 74.7262 84.0952 23.3238 31.241 25.6125 28.2843 109.836 106.508 103.228 100 96.8297 43.0813 46.8188 81.5843 
43.2666 31.241 40 36.8782 33.9411 20 12 17.8885 8 16.4924 4 16 0 16.9706 12 14.4222 8 12.6491 4 55.5698 66.2118 53.6656 64.622 52 63.2456 55.7136 59.4643 78.5875 20.3961 21.5407 20 20.3961 119.331 116.276 113.278 110.345 107.48 51.225 54.4059 97.3242 
43.2666 36.8782 41.1825 39.3954 37.9473 4 12 5.65685 12.6491 8.94427 14.4222 12.6491 16.9706 0 12 4 12.6491 8 14.4222 62.0967 73.7564 61.1882 72.9932 60.531 72.4431 64.4981 68.469 71.5542 11.3137 21.5407 14.4222 17.8885 102.45 99.3579 96.3328 93.3809 90.5097 55.7136 59.4643 84.0952 
33.9411 25.2982 31.241 28.8444 26.8328 12.6491 16.9706 8.94427 14.4222 5.65685 12.6491 4 12 12 0 12.6491 4 14.4222 8 66.2118 77.2528 64.622 75.8947 63.2456 74.7262 67.0522 70.8802 82.4621 21.5407 28.2843 23.3238 25.6125 112.071 108.812 105.603 102.45 99.3579 44.7214 48.3322 85.5102 
45.607 37.9473 43.2666 41.1825 39.3954 8 8 8.94427 8.94427 11.3137 11.3137 14.4222 14.4222 4 12.6491 0 12 4 12.6491 58.2409 69.857 57.2713 69.0507 56.5685 68.469 60.531 64.4981 69.857 8.94427 17.8885 11.3137 14.4222 104.995 101.98 99.0353 96.1665 93.3809 57.2713 60.9262 88.0909 
36.8782 26.8328 33.9411 31.241 28.8444 14.4222 14.4222 11.3137 11.3137 8.94427 8.94427 8 8 12.6491 4 12 0 12.6491 4 62.6099 73.5391 60.9262 72.111 59.4643 70.8802 63.2456 67.0522 80.9938 20.3961 25.6125 21.5407 23.3238 114.403 111.212 108.074 104.995 101.98 46.6476 50.1199 89.4427 
48.1664 39.3954 45.607 43.2666 41.1825 12 4 12.6491 5.65685 14.4222 8.94427 16.9706 12.6491 8 14.4222 4 12.6491 0 12 54.4059 65.9697 53.3667 65.1153 52.6118 64.4981 56.5685 60.531 68.352 8 14.4222 8.94427 11.3137 107.629 104.69 101.823 99.0353 96.3328 59.0593 62.6099 92.0869 
40 28.8444 36.8782 33.9411 31.241 16.9706 12.6491 14.4222 8.94427 12.6491 5.65685 12 4 14.4222 8 12.6491 4 12 0 59.0593 69.857 57.2713 68.352 55.7136 67.0522 59.4643 63.2456 79.6994 20 23.3238 20.3961 21.5407 116.825 113.701 110.635 107.629 104.69 48.8262 52.1536 93.3809 
98.7927 85.6037 95.4149 92.0869 88.8144 65.9697 50.5964 67.0522 52 68.352 53.6656 69.857 55.5698 62.0967 66.2118 58.2409 62.6099 54.4059 59.0593 0 12 4 12.6491 8 14.4222 8.94427 11.3137 55.5698 52.6118 40.7922 48.6621 44.7214 139.542 137.753 136.059 134.462 132.966 104.995 107.629 144.499 
109.179 95.4149 105.679 102.215 98.7927 77.666 62.0967 78.5875 63.2456 79.6994 64.622 80.9938 66.2118 73.7564 77.2528 69.857 73.5391 65.9697 69.857 12 0 12.6491 4 14.4222 8 11.3137 8.94427 62.482 64.4981 52.6118 60.531 56.5685 150.306 148.647 147.078 145.602 144.222 114.403 116.825 156.461 
96.7471 83.2346 93.2952 89.8888 86.5332 65.1153 49.4773 65.9697 50.5964 67.0522 52 68.352 53.6656 61.1882 64.622 57.2713 60.9262 53.3667 57.2713 4 12.6491 0 12 4 12.6491 5.65685 8.94427 59.0593 52.1536 40.1995 48.1664 44.1814 141.421 139.542 137.753 136.059 134.462 102.45 104.995 144.222 
107.331 93.2952 103.769 100.24 96.7471 76.9415 61.1882 77.666 62.0967 78.5875 63.2456 79.6994 64.622 72.9932 75.8947 69.0507 72.111 65.1153 68.352 12.6491 4 12 0 12.6491 4 8.94427 5.65685 65.6049 64.1249 52.1536 60.1332 56.1427 152.053 150.306 148.647 147.078 145.602 112.071 114.403 156.205 
94.8262 80.9938 91.3017 87.818 84.3801 64.4981 48.6621 65.1153 49.4773 65.9697 50.5964 67.0522 52 60.531 63.2456 56.5685 59.4643 52.6118 55.7136 8 14.4222 4 12.6491 0 12 4 8 62.6099 52 40 48 44 143.388 141.421 139.542 137.753 136.059 100 102.45 144.056 
105.603 91.3017 101.98 98.387 94.8262 76.4199 60.531 76.9415 61.1882 77.666 62.0967 78.5875 63.2456 72.4431 74.7262 68.469 70.8802 64.4981 67.0522 14.4222 8 12.6491 4 12 0 8 4 68.8186 64 52 60 56 153.883 152.053 150.306 148.647 147.078 109.836 112.071 156.051 
98.387 84.3801 94.8262 91.3017 87.818 68.469 52.6118 69.0507 53.3667 69.857 54.4059 70.8802 55.7136 64.4981 67.0522 60.531 63.2456 56.5685 59.4643 8.94427 11.3137 5.65685 8.94427 4 8 0 4 64.4981 56 44 52 48 146.86 144.941 143.108 141.365 139.714 103.228 105.603 148.054 
101.98 87.818 98.387 94.8262 91.3017 72.4431 56.5685 72.9932 57.2713 73.7564 58.2409 74.7262 59.4643 68.469 70.8802 64.4981 67.0522 60.531 63.2456 11.3137 8.94427 8.94427 5.65685 8 4 4 0 66.5733 60 48 56 52 150.36 148.486 146.697 144.997 143.388 106.508 108.812 152.053 
114.612 107.703 112.712 110.923 109.252 73.4302 67.0522 76.9415 70.8802 80.4984 74.7262 84.0952 78.5875 71.5542 82.4621 69.857 80.9938 68.352 79.6994 55.5698 62.482 59.0593 65.6049 62.6099 68.8186 64.4981 66.5733 0 60.9262 57.2713 59.4643 58.2409 97.3242 96.7471 96.3328 96.0833 96 127.122 130.782 130.599 
54.4059 46.8188 52.1536 50.1199 48.3322 14.4222 8.94427 16.9706 12.6491 20 16.4924 23.3238 20.3961 11.3137 21.5407 8.94427 20.3961 8 20 52.6118 64.4981 52.1536 64.1249 52 64 56 60 60.9262 0 12 4 8 101.823 99.0353 96.3328 93.723 91.214 66.2118 69.857 92.0869 
62.2254 52.1536 59.4643 56.8507 54.4059 25.2982 11.3137 26.8328 14.4222 28.8444 17.8885 31.241 21.5407 21.5407 28.2843 17.8885 25.6125 14.4222 23.3238 40.7922 52.6118 40.1995 52.1536 40 52 44 48 57.2713 12 0 8 4 110.635 108.074 105.603 103.228 100.955 72.111 75.4718 104.077 
56.8507 48.3322 54.4059 52.1536 50.1199 17.8885 8 20 12 22.6274 16 25.6125 20 14.4222 23.3238 11.3137 21.5407 8.94427 20.3961 48.6621 60.531 48.1664 60.1332 48 60 52 56 59.4643 4 8 0 4 104.69 101.98 99.3579 96.8297 94.4034 68 71.5542 96.0833 
59.4643 50.1199 56.8507 54.4059 52.1536 21.5407 8.94427 23.3238 12.6491 25.6125 16.4924 28.2843 20.3961 17.8885 25.6125 14.4222 23.3238 11.3137 21.5407 44.7214 56.5685 44.1814 56.1427 44 56 48 52 58.2409 8 4 4 0 107.629 104.995 102.45 100 97.6524 69.9714 73.4302 100.08 
122.703 128.81 124.064 125.539 127.122 100 110.345 103.228 113.278 106.508 116.276 109.836 119.331 102.45 112.071 104.995 114.403 107.629 116.825 139.542 150.306 141.421 152.053 143.388 153.883 146.86 150.36 97.3242 101.823 110.635 104.69 107.629 0 4 8 12 16 139.14 142.941 78.5875 
118.929 125.22 120.333 121.852 123.483 96.8297 107.48 100 110.345 103.228 113.278 106.508 116.276 99.3579 108.812 101.98 111.212 104.69 113.701 137.753 148.647 139.542 150.306 141.421 152.053 144.941 148.486 96.7471 99.0353 108.074 101.98 104.995 4 0 4 8 12 135.351 139.14 74.7262 
115.169 121.655 116.619 118.186 119.867 93.723 104.69 96.8297 107.48 100 110.345 103.228 113.278 96.3328 105.603 99.0353 108.074 101.823 110.635 136.059 147.078 137.753 148.647 139.542 150.306 143.108 146.697 96.3328 96.3328 105.603 99.3579 102.45 8 4 0 4 8 131.575 135.351 70.8802 
111.427 118.119 112.925 114.543 116.276 90.6863 101.98 93.723 104.69 96.8297 107.48 100 110.345 93.3809 102.45 96.1665 104.995 99.0353 107.629 134.462 145.602 136.059 147.078 137.753 148.647 141.365 144.997 96.0833 93.723 103.228 96.8297 100 12 8 4 0 4 127.812 131.575 67.0522 
107.703 114.612 109.252 110.923 112.712 87.7268 99.3579 90.6863 101.98 93.723 104.69 96.8297 107.48 90.5097 99.3579 93.3809 101.98 96.3328 104.69 132.966 144.222 134.462 145.602 136.059 147.078 139.714 143.388 96 91.214 100.955 94.4034 97.6524 16 12 8 4 0 124.064 127.812 63.2456 
16.4924 20 16 16.4924 17.8885 54.4059 61.0574 50.5964 57.6888 46.8188 54.4059 43.0813 51.225 55.7136 44.7214 57.2713 46.6476 59.0593 48.8262 104.995 114.403 102.45 112.071 100 109.836 103.228 106.508 127.122 66.2118 72.111 68 69.9714 139.14 135.351 131.575 127.812 124.064 0 4 85.0412 
20.3961 23.3238 20 20.3961 21.5407 58.2409 64.4981 54.4059 61.0574 50.5964 57.6888 46.8188 54.4059 59.4643 48.3322 60.9262 50.1199 62.6099 52.1536 107.629 116.825 104.995 114.403 102.45 112.071 105.603 108.812 130.782 69.857 75.4718 71.5542 73.4302 142.941 139.14 135.351 131.575 127.812 4 0 87.7268 
72.111 85.8836 75.4718 78.8923 82.365 80.0999 96.0833 80.399 96.3328 80.895 96.7471 81.5843 97.3242 84.0952 85.5102 88.0909 89.4427 92.0869 93.3809 144.499 156.461 144.222 156.205 144.056 156.051 148.054 152.053 130.599 92.0869 104.077 96.0833 100.08 78.5875 74.7262 70.8802 67.0522 63.2456 85.0412 87.7268 0 
