0 12 12.6491 8 14.4222 12 16.9706 20 4 8 17.8885 61.0574 55.7136 64.4981 59.4643 68 63.2456 71.5542 59.0593 57.2713 149.773 159.85 167.523 163.267 165.36 155.641 161.245 159.298 157.429 121.655 125.22 128.81 132.424 136.059 64.4981 68.469 72.4431 76.4199 80.399 8.94427 5.65685 12.6491 4 8 8.94427 11.3137 91.3017 96.6644 89.4427 95.0789 87.7268 93.6376 86.1626 94.8262 89.8888 80.9938 66.2118 68 73.5391 75.1532 69.857 71.5542 145.602 149.345 148 23.3238 20 25.6125 22.6274 28.2843 25.6125 140.911 112.285 100.319 108.296 104.307 48.1664 48.6621 49.4773 76.9415 
12 0 4 14.4222 8 16.9706 12 16 8 4 16.4924 68.1175 61.0574 71.218 64.4981 74.4043 68 77.666 65.6049 63.2456 156.818 166.469 174.402 169.753 172.047 161.245 167.523 165.36 163.267 116.619 120.333 124.064 127.812 131.575 64.1249 68.1175 72.111 76.1052 80.0999 17.8885 16.4924 4 16 14.4222 11.3137 8.94427 101.98 107.703 100.319 106.283 98.7927 104.995 97.4064 105.603 101.193 92.3472 77.2528 78.7909 84.7585 86.1626 80.9938 82.4621 141.76 145.602 144.554 34.176 30.4631 35.7771 32.249 37.7359 34.4093 142.773 124.258 112.285 120.266 116.276 36.2215 36.8782 37.9473 79.6994 
12.6491 4 0 12.6491 4 14.4222 8 12 8.94427 5.65685 12.6491 65.1153 57.6888 68.1175 61.0574 71.218 64.4981 74.4043 62.482 60 153.675 163.218 171.207 166.469 168.808 157.785 164.195 161.988 159.85 112.925 116.619 120.333 124.064 127.812 60.1332 64.1249 68.1175 72.111 76.1052 20 17.8885 8 16.4924 16.9706 14.4222 12.6491 103.769 109.252 101.98 107.703 100.319 106.283 98.7927 107.331 102.528 91.214 75.8947 77.2528 83.5225 84.7585 79.6994 80.9938 137.928 141.76 140.684 32.9848 29.1204 34.176 30.4631 35.7771 32.249 138.852 124.579 112.641 120.599 116.619 36 36.2215 36.8782 75.8947 
8 14.4222 12.6491 0 12 4 12.6491 14.4222 8.94427 11.3137 11.3137 54.4059 48.3322 57.6888 52 61.0574 55.7136 64.4981 52.1536 50.1199 143.22 153.101 160.897 156.461 158.644 148.486 154.35 152.315 150.36 114.612 118.119 121.655 125.22 128.81 56.5685 60.531 64.4981 68.469 72.4431 16.4924 12.6491 16.9706 8.94427 16 16.4924 17.8885 95.4149 100.24 93.2952 98.387 91.3017 96.6644 89.4427 98.7927 93.0376 78.5875 63.2456 64.622 70.8802 72.111 67.0522 68.352 138.159 141.873 140.456 20.3961 16.4924 21.5407 17.8885 23.3238 20 132.966 113.137 101.272 109.179 105.224 48.1664 48 48.1664 69.0507 
14.4222 8 4 12 0 12.6491 4 8 11.3137 8.94427 8.94427 62.2254 54.4059 65.1153 57.6888 68.1175 61.0574 71.218 59.4643 56.8507 150.572 160 168.048 163.218 165.602 154.35 160.897 158.644 156.461 109.252 112.925 116.619 120.333 124.064 56.1427 60.1332 64.1249 68.1175 72.111 22.6274 20 12 17.8885 20 17.8885 16.4924 105.679 110.923 103.769 109.252 101.98 107.703 100.319 109.179 104 90.2441 74.7262 75.8947 82.4621 83.5225 78.5875 79.6994 134.104 137.928 136.821 32.249 28.2843 32.9848 29.1204 34.176 30.4631 134.937 125.028 113.137 121.062 117.098 36.2215 36 36.2215 72.111 
12 16.9706 14.4222 4 12.6491 0 12 12.6491 12.6491 14.4222 8.94427 51.225 44.7214 54.4059 48.3322 57.6888 52 61.0574 48.8262 46.6476 140 149.773 157.632 153.101 155.332 144.941 150.944 148.862 146.86 111.14 114.612 118.119 121.655 125.22 52.6118 56.5685 60.531 64.4981 68.469 20.3961 16.4924 20 12.6491 20 20.3961 21.5407 97.6524 102.215 95.4149 100.24 93.2952 98.387 91.3017 100.955 94.8262 77.666 62.0967 63.2456 69.857 70.8802 65.9697 67.0522 134.462 138.159 136.704 20 16 20.3961 16.4924 21.5407 17.8885 128.996 113.772 101.98 109.836 105.906 48.6621 48.1664 48 65.1153 
16.9706 12 8 12.6491 4 12 0 4 14.4222 12.6491 5.65685 59.4643 51.225 62.2254 54.4059 65.1153 57.6888 68.1175 56.5685 53.8145 147.513 156.818 164.924 160 162.432 150.944 157.632 155.332 153.101 105.603 109.252 112.925 116.619 120.333 52.1536 56.1427 60.1332 64.1249 68.1175 25.6125 22.6274 16 20 23.3238 21.5407 20.3961 107.703 112.712 105.679 110.923 103.769 109.252 101.98 111.14 105.603 89.4427 73.7564 74.7262 81.5843 82.4621 77.666 78.5875 130.292 134.104 132.966 32 28 32.249 28.2843 32.9848 29.1204 131.027 125.603 113.772 121.655 117.712 36.8782 36.2215 36 68.352 
20 16 12 14.4222 8 12.6491 4 0 17.8885 16.4924 4 56.8507 48.1664 59.4643 51.225 62.2254 54.4059 65.1153 53.8145 50.9117 144.499 153.675 161.839 156.818 159.298 147.567 154.402 152.053 149.773 101.98 105.603 109.252 112.925 116.619 48.1664 52.1536 56.1427 60.1332 64.1249 28.8444 25.6125 20 22.6274 26.8328 25.2982 24.3311 109.836 114.612 107.703 112.712 105.679 110.923 103.769 113.208 107.331 88.8144 72.9932 73.7564 80.895 81.5843 76.9415 77.666 126.491 130.292 129.12 32.249 28.2843 32 28 32.249 28.2843 127.122 126.301 114.543 122.376 118.457 37.9473 36.8782 36.2215 64.622 
4 8 8.94427 8.94427 11.3137 12.6491 14.4222 17.8885 0 4 16.4924 63.2456 57.2713 66.5733 60.9262 69.9714 64.622 73.4302 61.0574 59.0593 152.053 161.988 169.753 165.36 167.523 157.429 163.267 161.245 159.298 119.867 123.483 127.122 130.782 134.462 64.1249 68.1175 72.111 76.1052 80.0999 11.3137 8.94427 8.94427 8 8.94427 8 8.94427 94.8262 100.319 93.0376 98.7927 91.3893 97.4064 89.8888 98.387 93.6376 84.7585 69.857 71.5542 77.2528 78.7909 73.5391 75.1532 144.222 148 146.751 26.8328 23.3238 28.8444 25.6125 31.241 28.2843 141.421 116.276 104.307 112.285 108.296 44.1814 44.7214 45.607 77.666 
8 4 5.65685 11.3137 8.94427 14.4222 12.6491 16.4924 4 0 16 65.6049 59.0593 68.8186 62.6099 72.111 66.2118 75.4718 63.2456 61.0574 154.402 164.195 172.047 167.523 169.753 159.298 165.36 163.267 161.245 118.186 121.852 125.539 129.244 132.966 64 68 72 76 80 14.4222 12.6491 5.65685 12 11.3137 8.94427 8 98.387 104 96.6644 102.528 95.0789 101.193 93.6376 101.98 97.4064 88.5438 73.5391 75.1532 80.9938 82.4621 77.2528 78.7909 142.941 146.751 145.602 30.4631 26.8328 32.249 28.8444 34.4093 31.241 142.042 120.266 108.296 116.276 112.285 40.1995 40.7922 41.7612 78.5875 
