0 8 4 8.94427 8 11.3137 12 14.4222 4 12.6491 89.4427 95.4149 93.0376 98.7927 96.6644 102.215 91.3017 98.387 93.2952 100.24 94.4034 92.0869 89.8888 87.818 68.469 84.3801 68.1175 84.0952 68 84 72.4431 72 76.4199 76 80.399 80 113.701 124.451 110.635 121.655 107.629 118.929 116.276 110.345 118.929 113.137 121.655 116 84.8528 96.8297 87.7268 99.3579 90.6863 101.98 93.723 104.69 96.8297 107.48 87.7268 99.3579 90.6863 101.98 93.723 104.69 116.619 124.064 115.169 122.703 113.842 121.458 112.641 120.333 120.333 116.482 45.607 34.4093 42.5206 39.598 36.8782 29.1204 
8 0 8.94427 4 11.3137 8 14.4222 12 4 12.6491 86.1626 91.3017 89.8888 94.8262 93.6376 98.387 87.7268 95.0789 89.4427 96.6644 100.955 98.7927 96.7471 94.8262 60.531 76.4199 60.1332 76.1052 60 76 64.4981 64 68.469 68 72.4431 72 108.812 118.929 105.603 116 102.45 113.137 111.212 104.995 113.701 107.629 116.276 110.345 79.3977 90.6863 82.4621 93.3809 85.6037 96.1665 88.8144 99.0353 92.0869 101.98 82.0731 94.4034 84.8528 96.8297 87.7268 99.3579 109.252 116.619 107.703 115.169 106.283 113.842 104.995 112.641 112.925 108.812 52.1536 39.598 48.8262 45.607 42.5206 28 
4 8.94427 0 8 4 8.94427 8 11.3137 5.65685 8.94427 85.8836 92.0869 89.4427 95.4149 93.0376 98.7927 87.818 94.8262 89.8888 96.7471 96.8297 94.4034 92.0869 89.8888 69.0507 84.8528 68.469 84.3801 68.1175 84.0952 72.9932 72.111 76.9415 76.1052 80.895 80.0999 116.825 127.311 113.701 124.451 110.635 121.655 119.331 113.278 121.918 116 124.579 118.794 82.0731 94.4034 84.8528 96.8297 87.7268 99.3579 90.6863 101.98 93.723 104.69 85.0412 96.3328 88.0909 99.0353 91.214 101.823 118.186 125.539 116.619 124.064 115.169 122.703 113.842 121.458 121.852 117.644 48.1664 37.7359 45.2548 42.5206 40 32.9848 
8.94427 4 8 0 8.94427 4 11.3137 8 5.65685 8.94427 82.4621 87.818 86.1626 91.3017 89.8888 94.8262 84.0952 91.3893 85.8836 93.0376 103.228 100.955 98.7927 96.7471 61.1882 76.9415 60.531 76.4199 60.1332 76.1052 65.1153 64.1249 69.0507 68.1175 72.9932 72.111 112.071 121.918 108.812 118.929 105.603 116 114.403 108.074 116.825 110.635 119.331 113.278 76.4199 88.0909 79.3977 90.6863 82.4621 93.3809 85.6037 96.1665 88.8144 99.0353 79.196 91.214 82.0731 93.723 85.0412 96.3328 110.923 118.186 109.252 116.619 107.703 115.169 106.283 113.842 114.543 110.055 54.4059 42.5206 51.225 48.1664 45.2548 32 
8 11.3137 4 8.94427 0 8 4 8.94427 8.94427 5.65685 82.365 88.8144 85.8836 92.0869 89.4427 95.4149 84.3801 91.3017 86.5332 93.2952 99.3579 96.8297 94.4034 92.0869 69.857 85.5102 69.0507 84.8528 68.469 84.3801 73.7564 72.4431 77.666 76.4199 81.5843 80.399 120 130.231 116.825 127.311 113.701 124.451 122.442 116.276 124.964 118.929 127.562 121.655 79.3977 92.0869 82.0731 94.4034 84.8528 96.8297 87.7268 99.3579 90.6863 101.98 82.4621 93.3809 85.6037 96.1665 88.8144 99.0353 119.867 127.122 118.186 125.539 116.619 124.064 115.169 122.703 123.483 118.929 50.9117 41.1825 48.1664 45.607 43.2666 36.8782 
11.3137 8 8.94427 4 8 0 8.94427 4 8.94427 5.65685 78.7909 84.3801 82.4621 87.818 86.1626 91.3017 80.4984 87.7268 82.365 89.4427 105.603 103.228 100.955 98.7927 62.0967 77.666 61.1882 76.9415 60.531 76.4199 65.9697 64.4981 69.857 68.469 73.7564 72.4431 115.378 124.964 112.071 121.918 108.812 118.929 117.644 111.212 120 113.701 122.442 116.276 73.5391 85.6037 76.4199 88.0909 79.3977 90.6863 82.4621 93.3809 85.6037 96.1665 76.4199 88.0909 79.3977 90.6863 82.4621 93.3809 112.712 119.867 110.923 118.186 109.252 116.619 107.703 115.169 116.276 111.427 56.8507 45.607 53.8145 50.9117 48.1664 36 
12 14.4222 8 11.3137 4 8.94427 0 8 12.6491 4 78.8923 85.6037 82.365 88.8144 85.8836 92.0869 80.9938 87.818 83.2346 89.8888 101.98 99.3579 96.8297 94.4034 70.8802 86.3481 69.857 85.5102 69.0507 84.8528 74.7262 72.9932 78.5875 76.9415 82.4621 80.895 123.223 133.207 120 130.231 116.825 127.311 125.603 119.331 128.062 121.918 130.599 124.579 76.8375 89.8888 79.3977 92.0869 82.0731 94.4034 84.8528 96.8297 87.7268 99.3579 80 90.5097 83.2346 93.3809 86.5332 96.3328 121.655 128.81 119.867 127.122 118.186 125.539 116.619 124.064 125.22 120.333 53.8145 44.7214 51.225 48.8262 46.6476 40.7922 
14.4222 12 11.3137 8 8.94427 4 8 0 12.6491 4 75.1532 80.9938 78.7909 84.3801 82.4621 87.818 76.9415 84.0952 78.8923 85.8836 108.074 105.603 103.228 100.955 63.2456 78.5875 62.0967 77.666 61.1882 76.9415 67.0522 65.1153 70.8802 69.0507 74.7262 72.9932 118.727 128.062 115.378 124.964 112.071 121.918 120.93 114.403 123.223 116.825 125.603 119.331 70.7672 83.2346 73.5391 85.6037 76.4199 88.0909 79.3977 90.6863 82.4621 93.3809 73.7564 85.0412 76.8375 87.7268 80 90.5097 114.612 121.655 112.712 119.867 110.923 118.186 109.252 116.619 118.119 112.925 59.4643 48.8262 56.5685 53.8145 51.225 40 
4 4 5.65685 5.65685 8.94427 8.94427 12.6491 12.6491 0 12 87.7268 93.2952 91.3893 96.7471 95.0789 100.24 89.4427 96.6644 91.3017 98.387 97.6524 95.4149 93.2952 91.3017 64.4981 80.399 64.1249 80.0999 64 80 68.469 68 72.4431 72 76.4199 76 111.212 121.655 108.074 118.794 104.995 116 113.701 107.629 116.276 110.345 118.929 113.137 82.0731 93.723 85.0412 96.3328 88.0909 99.0353 91.214 101.823 94.4034 104.69 84.8528 96.8297 87.7268 99.3579 90.6863 101.98 112.925 120.333 111.427 118.929 110.055 117.644 108.812 116.482 116.619 112.641 48.8262 36.8782 45.607 42.5206 39.598 28.2843 
12.6491 12.6491 8.94427 8.94427 5.65685 5.65685 4 4 12 0 76.9415 83.2346 80.4984 86.5332 84.0952 89.8888 78.8923 85.8836 80.9938 87.818 104.995 102.45 100 97.6524 67.0522 82.4621 65.9697 81.5843 65.1153 80.895 70.8802 69.0507 74.7262 72.9932 78.5875 76.9415 120.93 130.599 117.644 127.562 114.403 124.579 123.223 116.825 125.603 119.331 128.062 121.918 73.7564 86.5332 76.4199 88.8144 79.196 91.214 82.0731 93.723 85.0412 96.3328 76.8375 87.7268 80 90.5097 83.2346 93.3809 118.119 125.22 116.276 123.483 114.543 121.852 112.925 120.333 121.655 116.619 56.5685 46.6476 53.8145 51.225 48.8262 40.1995 
