0 4 8 12 163.218 165.602 160 162.432 73.7564 150.306 152.053 146.697 148.486 82.4621 71.5542 78.7909 75.1532 49.4773 57.2713 50.5964 58.2409 52 59.4643 53.6656 60.9262 55.5698 62.6099 53.3667 59.0593 109.179 123.483 111.14 125.22 112.712 114.612 116.276 118.119 119.867 121.655 57.6888 
4 0 4 8 166.469 168.808 163.218 165.602 74.7262 153.935 155.641 150.306 152.053 84.0952 73.4302 80.4984 76.9415 48.6621 56.5685 49.4773 57.2713 50.5964 58.2409 52 59.4643 53.6656 60.9262 52.6118 57.2713 107.331 121.852 109.179 123.483 110.923 112.712 114.543 116.276 118.186 119.867 54.4059 
8 4 0 4 169.753 172.047 166.469 168.808 75.8947 157.582 159.248 153.935 155.641 85.8836 75.4718 82.365 78.8923 48.1664 56.1427 48.6621 56.5685 49.4773 57.2713 50.5964 58.2409 52 59.4643 52.1536 55.7136 105.603 120.333 107.331 121.852 109.252 110.923 112.925 114.543 116.619 118.186 51.225 
12 8 4 0 173.066 175.317 169.753 172.047 77.2528 161.245 162.874 157.582 159.248 87.818 77.666 84.3801 80.9938 48 56 48.1664 56.1427 48.6621 56.5685 49.4773 57.2713 50.5964 58.2409 52 54.4059 104 118.929 105.603 120.333 107.703 109.252 111.427 112.925 115.169 116.619 48.1664 
163.218 166.469 169.753 173.066 0 4 4 5.65685 118.457 32.249 28.2843 32 28 198.957 188.68 195.51 192.083 151.789 149.452 155.589 153.31 159.399 157.175 163.218 161.047 167.045 164.924 150.572 165.94 184 184.694 188 188.68 184.043 188.043 184.174 188.17 184.391 188.383 220.871 
165.602 168.808 172.047 175.317 4 0 5.65685 4 119.331 36.2215 32.249 36 32 202.425 192.083 198.957 195.51 153.101 150.572 156.869 154.402 160.649 158.24 164.438 162.086 168.238 165.94 151.789 167.045 184.043 184.391 188.043 188.383 184 188 184.043 188.043 184.174 188.17 223.213 
160 163.218 166.469 169.753 4 5.65685 0 4 114.543 32.9848 29.1204 32.249 28.2843 196.977 186.59 193.494 190.032 148 145.602 151.789 149.452 155.589 153.31 159.399 157.175 163.218 161.047 146.751 162.086 180 180.71 184 184.694 180.044 184.043 180.178 184.174 180.4 184.391 217.624 
162.432 165.602 168.808 172.047 5.65685 4 4 0 115.447 36.8782 32.9848 36.2215 32.249 200.479 190.032 196.977 193.494 149.345 146.751 153.101 150.572 156.869 154.402 160.649 158.24 164.438 162.086 148 163.218 180.044 180.4 184.043 184.391 180 184 180.044 184.043 180.178 184.174 220 
73.7564 74.7262 75.8947 77.2528 118.457 119.331 114.543 115.447 0 120.266 120.067 116.276 116.069 148.862 136.938 144.886 140.911 36.8782 32.249 40 35.7771 43.2666 39.3954 46.6476 43.0813 50.1199 46.8188 34.4093 48.3322 72.111 78.8923 75.8947 82.365 73.5391 77.2528 75.1532 78.7909 76.9415 80.4984 122.115 
150.306 153.935 157.582 161.245 32.249 36.2215 32.9848 36.8782 120.266 0 4 4 5.65685 174.402 164.924 171.207 168.048 148.862 148.216 152.84 152.21 156.818 156.205 160.798 160.2 164.779 164.195 148.486 164.438 190.704 194.031 194.648 197.909 191.416 195.346 192.208 196.122 193.08 196.977 207.538 
