0 4 4 5.65685 172.743 160.798 172.418 160.449 172.186 160.2 168.76 168.19 164.779 164.195 158.24 146.751 159.399 148 160.649 149.345 154.402 156.869 150.572 153.101 68 68.1175 68.469 69.0507 144.499 138.622 141.534 101.98 90.2441 101.272 89.4427 100.717 88.8144 100.319 88.3629 98.0612 96.3328 94.1488 92.3472 226.345 218.248 229.26 221.269 223.607 226.557 220.907 223.893 118.794 108.074 121.655 111.212 124.579 114.403 127.562 117.644 116 124.964 113.278 122.442 110.635 120 215.407 201.911 217.513 204.157 212 214.14 208.614 210.789 205.251 207.461 194.813 179.778 196.163 181.24 197.585 
4 0 5.65685 4 176.726 164.779 176.409 164.438 176.182 164.195 172.743 172.186 168.76 168.19 162.086 150.572 163.218 151.789 164.438 153.101 158.24 160.649 154.402 156.869 72 72.111 72.4431 72.9932 147.513 141.534 144.499 105.906 94.1488 105.224 93.3809 104.69 92.7793 104.307 92.3472 101.98 100.319 98.0612 96.3328 229.12 220.907 232 223.893 226.345 229.26 223.607 226.557 121.655 110.635 124.451 113.701 127.311 116.825 130.231 120 118.794 127.562 116 124.964 113.278 122.442 218.833 205.251 220.907 207.461 215.407 217.513 212 214.14 208.614 210.789 198.595 183.521 199.92 184.954 201.316 
4 5.65685 0 4 173.159 161.245 172.743 160.798 172.418 160.449 169.186 168.428 165.215 164.438 157.175 145.602 158.24 146.751 159.399 148 153.31 155.589 149.452 151.789 68.1175 68 68.1175 68.469 141.873 135.882 138.852 102.84 91.214 101.98 90.2441 101.272 89.4427 100.717 88.8144 98.9545 96.7471 95.0789 92.7793 223.464 215.258 226.345 218.248 220.69 223.607 217.954 220.907 116 104.995 118.794 108.074 121.655 111.212 124.579 114.403 113.137 121.918 110.345 119.331 107.629 116.825 213.354 199.72 215.407 201.911 209.914 212 206.495 208.614 203.096 205.251 193.536 178.393 194.813 179.778 196.163 
5.65685 4 4 0 177.133 165.215 176.726 164.779 176.409 164.438 173.159 172.418 169.186 168.428 161.047 149.452 162.086 150.572 163.218 151.789 157.175 159.399 153.31 155.589 72.111 72 72.111 72.4431 144.941 138.852 141.873 106.733 95.0789 105.906 94.1488 105.224 93.3809 104.69 92.7793 102.84 100.717 98.9545 96.7471 226.274 217.954 229.12 220.907 223.464 226.345 220.69 223.607 118.929 107.629 121.655 110.635 124.451 113.701 127.311 116.825 116 124.579 113.137 121.918 110.345 119.331 216.813 203.096 218.833 205.251 213.354 215.407 209.914 212 206.495 208.614 197.342 182.165 198.595 183.521 199.92 
172.743 176.726 173.159 177.133 0 12 4 12.6491 8 14.4222 4 8.94427 8 11.3137 63.2456 68 67.0522 71.5542 70.8802 75.1532 64.622 72.111 66.2118 73.5391 105.224 105.906 106.733 107.703 128.996 133.147 131.027 72.111 84.0952 72 84 72.111 84.0952 72.4431 84.3801 76.1052 76.4199 80.0999 80.399 180.71 182.165 184.694 186.118 181.108 185.084 181.593 185.559 133.207 144.278 136.235 147.078 139.313 149.933 142.436 152.84 135.882 144.941 138.622 147.513 141.421 150.147 128.561 128.062 132.544 132.061 128.25 132.242 128.062 132.061 128 132 80.895 80.0999 84.8528 84.0952 88.8144 
160.798 164.779 161.245 165.215 12 0 12.6491 4 14.4222 8 8 11.3137 4 8.94427 60.531 63.2456 64.4981 67.0522 68.469 70.8802 61.1882 69.0507 62.0967 69.857 93.3809 94.1488 95.0789 96.1665 123.483 127.059 125.22 60.1332 72.111 60 72 60.1332 72.111 60.531 72.4431 64.1249 64.4981 68.1175 68.469 180.044 180.71 184.043 184.694 180.178 184.174 180.4 184.391 125.603 135.882 128.81 138.852 132.061 141.873 135.351 144.941 128.062 137.637 130.599 140 133.207 142.436 130.231 128.25 134.164 132.242 129.553 133.507 128.996 132.966 128.561 132.544 83.5225 80.399 87.3613 84.3801 91.214 
172.418 176.409 172.743 176.726 4 12.6491 0 12 4 12.6491 5.65685 5.65685 8.94427 8.94427 59.4643 64.4981 63.2456 68 67.0522 71.5542 60.9262 68.352 62.6099 69.857 104.69 105.224 105.906 106.733 125.539 129.8 127.624 72.4431 84.3801 72.111 84.0952 72 84 72.111 84.0952 76.4199 76.1052 80.399 80.0999 176.726 178.213 180.71 182.165 177.133 181.108 177.629 181.593 130.231 141.534 133.207 144.278 136.235 147.078 139.313 149.933 132.966 141.873 135.765 144.499 138.622 147.187 124.579 124.064 128.561 128.062 124.258 128.25 124.064 128.062 124 128 76.9415 76.1052 80.895 80.0999 84.8528 
160.449 164.438 160.798 164.779 12.6491 4 12 0 12.6491 4 8.94427 8.94427 5.65685 5.65685 56.5685 59.4643 60.531 63.2456 64.4981 67.0522 57.2713 65.1153 58.2409 65.9697 92.7793 93.3809 94.1488 95.0789 119.867 123.548 121.655 60.531 72.4431 60.1332 72.111 60 72 60.1332 72.111 64.4981 64.1249 68.469 68.1175 176.045 176.726 180.044 180.71 176.182 180.178 176.409 180.4 122.442 132.966 125.603 135.882 128.81 138.852 132.061 141.873 124.964 134.402 127.562 136.821 130.231 139.313 126.301 124.258 130.231 128.25 125.603 129.553 125.028 128.996 124.579 128.561 79.6994 76.4199 83.5225 80.399 87.3613 
172.186 176.182 172.418 176.409 8 14.4222 4 12.6491 0 12 8.94427 4 11.3137 8 55.7136 61.0574 59.4643 64.4981 63.2456 68 57.2713 64.622 59.0593 66.2118 104.307 104.69 105.224 105.906 122.115 126.491 124.258 72.9932 84.8528 72.4431 84.3801 72.111 84.0952 72 84 76.9415 76 80.895 80 172.743 174.264 176.726 178.213 173.159 177.133 173.666 177.629 127.311 138.852 130.231 141.534 133.207 144.278 136.235 147.078 130.108 138.852 132.966 141.534 135.882 144.278 120.599 120.067 124.579 124.064 120.266 124.258 120.067 124.064 120 124 72.9932 72.111 76.9415 76.1052 80.895 
160.2 164.195 160.449 164.438 14.4222 8 12.6491 4 12 0 11.3137 8 8.94427 4 52.6118 55.7136 56.5685 59.4643 60.531 63.2456 53.3667 61.1882 54.4059 62.0967 92.3472 92.7793 93.3809 94.1488 116.276 120.067 118.119 61.1882 72.9932 60.531 72.4431 60.1332 72.111 60 72 65.1153 64 69.0507 68 172.047 172.743 176.045 176.726 172.186 176.182 172.418 176.409 119.331 130.108 122.442 132.966 125.603 135.882 128.81 138.852 121.918 131.21 124.579 133.686 127.311 136.235 122.376 120.266 126.301 124.258 121.655 125.603 121.062 125.028 120.599 124.579 75.8947 72.4431 79.6994 76.4199 83.5225 
168.76 172.743 169.186 173.159 4 8 5.65685 8.94427 8.94427 11.3137 0 8 4 8.94427 62.0967 66.2118 65.9697 69.857 69.857 73.5391 63.2456 70.8802 64.622 72.111 101.272 101.98 102.84 103.846 127.059 131.027 128.996 68.1175 80.0999 68 80 68.1175 80.0999 68.469 80.399 72.111 72.4431 76.1052 76.4199 180.4 181.593 184.391 185.559 180.71 184.694 181.108 185.084 130.599 141.421 133.686 144.278 136.821 147.187 140 150.147 133.207 142.436 135.882 144.941 138.622 147.513 128.996 128 132.966 132 128.561 132.544 128.25 132.242 128.062 132.061 81.5843 80 85.5102 84 89.4427 
168.19 172.186 168.428 172.418 8.94427 11.3137 5.65685 8.94427 4 8 8 0 8.94427 4 54.4059 59.0593 58.2409 62.6099 62.0967 66.2118 55.7136 63.2456 57.2713 64.622 100.319 100.717 101.272 101.98 120.067 124.258 122.115 69.0507 80.895 68.469 80.399 68.1175 80.0999 68 80 72.9932 72 76.9415 76 172.418 173.666 176.409 177.629 172.743 176.726 173.159 177.133 124.579 135.882 127.562 138.622 130.599 141.421 133.686 144.278 127.311 136.235 130.108 138.852 132.966 141.534 121.062 120 125.028 124 120.599 124.579 120.266 124.258 120.067 124.064 73.7564 72 77.666 76 81.5843 
164.779 168.76 165.215 169.186 8 4 8.94427 5.65685 11.3137 8.94427 4 8.94427 0 8 61.1882 64.622 65.1153 68.352 69.0507 72.111 62.0967 69.857 63.2456 70.8802 97.3242 98.0612 98.9545 100 125.22 128.996 127.059 64.1249 76.1052 64 76 64.1249 76.1052 64.4981 76.4199 68.1175 68.469 72.111 72.4431 180.178 181.108 184.174 185.084 180.4 184.391 180.71 184.694 128.062 138.622 131.21 141.534 134.402 144.499 137.637 147.513 130.599 140 133.207 142.436 135.882 144.941 129.553 128.062 133.507 132.061 128.996 132.966 128.561 132.544 128.25 132.242 82.4621 80.0999 86.3481 84.0952 90.2441 
164.195 168.19 164.438 168.428 11.3137 8.94427 8.94427 5.65685 8 4 8.94427 4 8 0 53.3667 57.2713 57.2713 60.9262 61.1882 64.622 54.4059 62.0967 55.7136 63.2456 96.3328 96.7471 97.3242 98.0612 118.119 122.115 120.067 65.1153 76.9415 64.4981 76.4199 64.1249 76.1052 64 76 69.0507 68 72.9932 72 172.186 173.159 176.182 177.133 172.418 176.409 172.743 176.726 121.918 132.966 124.964 135.765 128.062 138.622 131.21 141.534 124.579 133.686 127.311 136.235 130.108 138.852 121.655 120.067 125.603 124.064 121.062 125.028 120.599 124.579 120.266 124.258 74.7262 72.111 78.5875 76.1052 82.4621 
158.24 162.086 157.175 161.047 63.2456 60.531 59.4643 56.5685 55.7136 52.6118 62.0967 54.4059 61.1882 53.3667 0 12 4 12.6491 8 14.4222 4 8.94427 8 11.3137 94.8262 93.0376 91.3893 89.8888 68.1175 73.5391 70.7672 82.4621 90.5097 79.3977 87.7268 76.4199 85.0412 73.5391 82.4621 85.0412 76.4199 87.7268 79.3977 120.067 120.266 124.064 124.258 120 124 120.067 124.064 78.8923 93.0376 80.9938 94.8262 83.2346 96.7471 85.6037 98.7927 82.365 88.8144 85.8836 92.0869 89.4427 95.4149 75.1532 69.857 78.7909 73.7564 73.5391 77.2528 72.111 75.8947 70.8802 74.7262 37.7359 25.6125 40 28.8444 42.5206 
146.751 150.572 145.602 149.452 68 63.2456 64.4981 59.4643 61.0574 55.7136 66.2118 59.0593 64.622 57.2713 12 0 12.6491 4 14.4222 8 8 11.3137 4 8.94427 84.3801 82.365 80.4984 78.7909 61.0574 65.6049 63.2456 75.4718 82.4621 72.111 79.3977 68.8186 76.4199 65.6049 73.5391 77.666 68.1175 80 70.7672 121.062 120.067 125.028 124.064 120.599 124.579 120.266 124.258 68.8186 82.365 71.218 84.3801 73.7564 86.5332 76.4199 88.8144 72.111 79.3977 75.4718 82.4621 78.8923 85.6037 80.9938 73.5391 84.3801 77.2528 78.8923 82.365 76.9415 80.4984 75.1532 78.7909 48.3322 34.4093 50.1199 36.8782 52.1536 
159.399 163.218 158.24 162.086 67.0522 64.4981 63.2456 60.531 59.4643 56.5685 65.9697 58.2409 65.1153 57.2713 4 12.6491 0 12 4 12.6491 5.65685 5.65685 8.94427 8.94427 96.7471 94.8262 93.0376 91.3893 65.1153 70.7672 67.8823 85.6037 93.3809 82.4621 90.5097 79.3977 87.7268 76.4199 85.0412 88.0909 79.196 90.6863 82.0731 116.069 116.276 120.067 120.266 116 120 116.069 120.067 76.9415 91.3893 78.8923 93.0376 80.9938 94.8262 83.2346 96.7471 80.4984 86.5332 84.0952 89.8888 87.7268 93.2952 71.5542 65.9697 75.1532 69.857 69.857 73.5391 68.352 72.111 67.0522 70.8802 35.7771 22.6274 37.7359 25.6125 40 
148 151.789 146.751 150.572 71.5542 67.0522 68 63.2456 64.4981 59.4643 69.857 62.6099 68.352 60.9262 12.6491 4 12 0 12.6491 4 8.94427 8.94427 5.65685 5.65685 86.5332 84.3801 82.365 80.4984 57.6888 62.482 60 78.8923 85.6037 75.4718 82.4621 72.111 79.3977 68.8186 76.4199 80.9938 71.218 83.2346 73.7564 117.098 116.069 121.062 120.067 116.619 120.599 116.276 120.266 66.5733 80.4984 68.8186 82.365 71.218 84.3801 73.7564 86.5332 69.9714 76.8375 73.4302 80 76.9415 83.2346 77.666 69.857 80.9938 73.5391 75.4718 78.8923 73.4302 76.9415 71.5542 75.1532 46.8188 32.249 48.3322 34.4093 50.1199 
160.649 164.438 159.399 163.218 70.8802 68.469 67.0522 64.4981 63.2456 60.531 69.857 62.0967 69.0507 61.1882 8 14.4222 4 12.6491 0 12 8.94427 4 11.3137 8 98.7927 96.7471 94.8262 93.0376 62.2254 68.1175 65.1153 88.8144 96.3328 85.6037 93.3809 82.4621 90.5097 79.3977 87.7268 91.214 82.0731 93.723 84.8528 112.071 112.285 116.069 116.276 112 116 112.071 116.069 75.1532 89.8888 76.9415 91.3893 78.8923 93.0376 80.9938 94.8262 78.7909 84.3801 82.4621 87.818 86.1626 91.3017 68 62.0967 71.5542 65.9697 66.2118 69.857 64.622 68.352 63.2456 67.0522 34.176 20 35.7771 22.6274 37.7359 
149.345 153.101 148 151.789 75.1532 70.8802 71.5542 67.0522 68 63.2456 73.5391 66.2118 72.111 64.622 14.4222 8 12.6491 4 12 0 11.3137 8 8.94427 4 88.8144 86.5332 84.3801 82.365 54.4059 59.4643 56.8507 82.365 88.8144 78.8923 85.6037 75.4718 82.4621 72.111 79.3977 84.3801 74.4043 86.5332 76.8375 113.137 112.071 117.098 116.069 112.641 116.619 112.285 116.276 64.4981 78.7909 66.5733 80.4984 68.8186 82.365 71.218 84.3801 68 74.4043 71.5542 77.666 75.1532 80.9938 74.4043 66.2118 77.666 69.857 72.111 75.4718 69.9714 73.4302 68 71.5542 45.607 30.4631 46.8188 32.249 48.3322 
154.402 158.24 153.31 157.175 64.622 61.1882 60.9262 57.2713 57.2713 53.3667 63.2456 55.7136 62.0967 54.4059 4 8 5.65685 8.94427 8.94427 11.3137 0 8 4 8.94427 91.3017 89.4427 87.7268 86.1626 65.6049 70.7672 68.1175 80 87.7268 76.8375 84.8528 73.7564 82.0731 70.7672 79.3977 82.4621 73.5391 85.0412 76.4199 120.266 120.067 124.258 124.064 120.067 124.064 120 124 75.4718 89.4427 77.666 91.3017 80 93.2952 82.4621 95.4149 78.8923 85.6037 82.365 88.8144 85.8836 92.0869 76.9415 70.8802 80.4984 74.7262 75.1532 78.7909 73.5391 77.2528 72.111 75.8947 41.1825 28.2843 43.2666 31.241 45.607 
156.869 160.649 155.589 159.399 72.111 69.0507 68.352 65.1153 64.622 61.1882 70.8802 63.2456 69.857 62.0967 8.94427 11.3137 5.65685 8.94427 4 8 8 0 8.94427 4 95.4149 93.2952 91.3017 89.4427 59.4643 65.1153 62.2254 86.5332 93.723 83.2346 90.6863 80 87.7268 76.8375 84.8528 88.8144 79.3977 91.214 82.0731 112.285 112.071 116.276 116.069 112.071 116.069 112 116 71.5542 86.1626 73.4302 87.7268 75.4718 89.4427 77.666 91.3017 75.1532 80.9938 78.7909 84.3801 82.4621 87.818 69.9714 63.2456 73.4302 67.0522 68 71.5542 66.2118 69.857 64.622 68.352 37.9473 23.3238 39.3954 25.6125 41.1825 
150.572 154.402 149.452 153.31 66.2118 62.0967 62.6099 58.2409 59.0593 54.4059 64.622 57.2713 63.2456 55.7136 8 4 8.94427 5.65685 11.3137 8.94427 4 8.94427 0 8 87.818 85.8836 84.0952 82.4621 63.2456 68.1175 65.6049 77.666 85.0412 74.4043 82.0731 71.218 79.196 68.1175 76.4199 80 70.7672 82.4621 73.5391 120.599 120 124.579 124 120.266 124.258 120.067 124.064 72.111 85.8836 74.4043 87.818 76.8375 89.8888 79.3977 92.0869 75.4718 82.4621 78.8923 85.6037 82.365 88.8144 78.8923 72.111 82.365 75.8947 76.9415 80.4984 75.1532 78.7909 73.5391 77.2528 44.7214 31.241 46.6476 33.9411 48.8262 
153.101 156.869 151.789 155.589 73.5391 69.857 69.857 65.9697 66.2118 62.0967 72.111 64.622 70.8802 63.2456 11.3137 8.94427 8.94427 5.65685 8 4 8.94427 4 8 0 92.0869 89.8888 87.818 85.8836 56.8507 62.2254 59.4643 84.3801 91.214 80.9938 88.0909 77.666 85.0412 74.4043 82.0731 86.5332 76.8375 88.8144 79.3977 112.641 112 116.619 116 112.285 116.276 112.071 116.069 68 82.4621 69.9714 84.0952 72.111 85.8836 74.4043 87.818 71.5542 77.666 75.1532 80.9938 78.7909 84.3801 72.111 64.622 75.4718 68.352 69.9714 73.4302 68 71.5542 66.2118 69.857 41.7612 26.8328 43.0813 28.8444 44.7214 
