0 12 4 12.6491 4 5.65685 8 8.94427 182.779 148 159.399 146.751 158.24 145.602 157.175 151.789 149.452 155.589 153.31 132.966 148.432 136.821 140.684 144.554 36.2215 48.1664 36 48 36.2215 48.1664 36.8782 48.6621 37.9473 49.4773 40.1995 41.7612 44.1814 45.607 81.5843 89.4427 82.4621 90.2441 83.5225 91.214 84.7585 92.3472 85.5102 88.5438 56.1427 56.5685 52.1536 52.6118 154.506 158.24 156 159.7 157.582 161.245 159.248 162.874 127.562 138.622 124.579 135.882 130.231 127.311 132.966 130.108 135.765 132.966 
12 0 12.6491 4 8 8.94427 4 5.65685 171.814 136.704 148 135.351 146.751 134.104 145.602 140.456 137.928 144.222 141.76 121.458 136.821 125.284 129.12 132.966 24.3311 36.2215 24 36 24.3311 36.2215 25.2982 36.8782 26.8328 37.9473 28.2843 30.4631 32.249 34.176 69.857 77.666 70.8802 78.5875 72.111 79.6994 73.5391 80.9938 73.7564 77.2528 56.5685 56.1427 52.6118 52.1536 143.388 147.078 144.997 148.647 146.697 150.306 148.486 152.053 120 130.231 116.825 127.311 122.442 119.331 124.964 121.918 127.562 124.579 
4 12.6491 0 12 5.65685 4 8.94427 8 181.24 149.345 160.649 148 159.399 146.751 158.24 153.101 150.572 156.869 154.402 134.104 149.452 137.928 141.76 145.602 36.8782 48.6621 36.2215 48.1664 36 48 36.2215 48.1664 36.8782 48.6621 40.7922 40.7922 44.7214 44.7214 80.895 88.8144 81.5843 89.4427 82.4621 90.2441 83.5225 91.214 84.8528 87.3613 60.1332 60.531 56.1427 56.5685 153.101 156.869 154.506 158.24 156 159.7 157.582 161.245 130.599 141.421 127.562 138.622 133.207 130.231 135.882 132.966 138.622 135.765 
12.6491 4 12 0 8.94427 8 5.65685 4 170.176 138.159 149.345 136.704 148 135.351 146.751 141.873 139.14 145.602 142.941 122.703 137.928 126.491 130.292 134.104 25.2982 36.8782 24.3311 36.2215 24 36 24.3311 36.2215 25.2982 36.8782 29.1204 29.1204 32.9848 32.9848 69.0507 76.9415 69.857 77.666 70.8802 78.5875 72.111 79.6994 72.9932 75.8947 60.531 60.1332 56.5685 56.1427 141.873 145.602 143.388 147.078 144.997 148.647 146.697 150.306 123.223 133.207 120 130.231 125.603 122.442 128.062 124.964 130.599 127.562 
4 8 5.65685 8.94427 0 4 4 5.65685 179.109 144.222 155.589 142.941 154.402 141.76 153.31 148 145.602 151.789 149.452 129.12 144.554 132.966 136.821 140.684 32.249 44.1814 32 44 32.249 44.1814 32.9848 44.7214 34.176 45.607 36.2215 37.9473 40.1995 41.7612 77.666 85.5102 78.5875 86.3481 79.6994 87.3613 80.9938 88.5438 81.5843 84.7585 56 56.1427 52 52.1536 150.785 154.506 152.315 156 153.935 157.582 155.641 159.248 124.964 135.765 121.918 132.966 127.562 124.579 130.231 127.311 132.966 130.108 
5.65685 8.94427 4 8 4 0 5.65685 4 177.539 145.602 156.869 144.222 155.589 142.941 154.402 149.345 146.751 153.101 150.572 130.292 145.602 134.104 137.928 141.76 32.9848 44.7214 32.249 44.1814 32 44 32.249 44.1814 32.9848 44.7214 36.8782 36.8782 40.7922 40.7922 76.9415 84.8528 77.666 85.5102 78.5875 86.3481 79.6994 87.3613 80.895 83.5225 60 60.1332 56 56.1427 149.345 153.101 150.785 154.506 152.315 156 153.935 157.582 128.062 138.622 124.964 135.765 130.599 127.562 133.207 130.231 135.882 132.966 
8 4 8.94427 5.65685 4 5.65685 0 4 175.454 140.456 151.789 139.14 150.572 137.928 149.452 144.222 141.76 148 145.602 125.284 140.684 129.12 132.966 136.821 28.2843 40.1995 28 40 28.2843 40.1995 29.1204 40.7922 30.4631 41.7612 32.249 34.176 36.2215 37.9473 73.7564 81.5843 74.7262 82.4621 75.8947 83.5225 77.2528 84.7585 77.666 80.9938 56.1427 56 52.1536 52 147.078 150.785 148.647 152.315 150.306 153.935 152.053 155.641 122.442 132.966 119.331 130.108 124.964 121.918 127.562 124.579 130.231 127.311 
8.94427 5.65685 8 4 5.65685 4 4 0 173.851 141.873 153.101 140.456 151.789 139.14 150.572 145.602 142.941 149.345 146.751 126.491 141.76 130.292 134.104 137.928 29.1204 40.7922 28.2843 40.1995 28 40 28.2843 40.1995 29.1204 40.7922 32.9848 32.9848 36.8782 36.8782 72.9932 80.895 73.7564 81.5843 74.7262 82.4621 75.8947 83.5225 76.9415 79.6994 60.1332 60 56.1427 56 145.602 149.345 147.078 150.785 148.647 152.315 150.306 153.935 125.603 135.882 122.442 132.966 128.062 124.964 130.599 127.562 133.207 130.231 
182.779 171.814 181.24 170.176 179.109 177.539 175.454 173.851 0 123.223 121.062 119.331 117.098 115.447 113.137 122.376 114.543 121.655 113.772 115.169 110.635 113.842 112.641 111.571 152.315 142.042 150.36 139.943 148.486 137.928 146.697 136 144.997 134.164 148.862 141.365 145.437 137.753 104.307 97.6524 102.215 95.4149 100.24 93.2952 98.387 91.3017 100.955 94.8262 208.038 204.9 205.602 202.425 28.8444 25.6125 26.8328 23.3238 25.2982 21.5407 24.3311 20.3961 187.83 181.24 184.261 177.539 186.075 182.472 184.391 180.754 182.779 179.109 
148 136.704 149.345 138.159 144.222 145.602 140.456 141.873 123.223 0 12 4 12.6491 8 14.4222 4 8.94427 8 11.3137 16.9706 12.6491 14.4222 12.6491 12 112.925 101.98 114.543 103.769 116.276 105.679 118.119 107.703 120.067 109.836 109.252 116.619 105.603 113.208 87.7268 82.4621 90.6863 85.6037 93.723 88.8144 96.8297 92.0869 85.0412 94.4034 136.235 132.242 136.059 132.061 104.077 104.307 108.074 108.296 112.071 112.285 116.069 116.276 73.7564 62.482 71.218 59.4643 70.7672 68.1175 67.8823 65.1153 65.1153 62.2254 
159.399 148 160.649 149.345 155.589 156.869 151.789 153.101 121.062 12 0 12.6491 4 14.4222 8 8 11.3137 4 8.94427 26.8328 14.4222 23.3238 20 16.9706 124.064 112.925 125.539 114.543 127.122 116.276 128.81 118.119 130.599 120.067 120.333 127.059 116.619 123.548 96.3328 90.5097 99.0353 93.3809 101.823 96.3328 104.69 99.3579 93.3809 101.98 148.216 144.222 148.054 144.056 104.307 104.077 108.296 108.074 112.285 112.071 116.276 116.069 83.2346 70.7672 80.9938 68.1175 80 77.666 76.8375 74.4043 73.7564 71.218 
