0 16 4 16.4924 8 17.8885 4 8.94427 8 11.3137 12 14.4222 57.6888 51.225 54.4059 67.8823 76.8375 65.1153 74.4043 62.482 72.111 70.7672 65.6049 73.7564 68.8186 53.6656 60 55.5698 57.6888 96.7471 100 100.717 103.846 97.3242 101.272 98.0612 101.98 98.9545 102.84 136.821 
16 0 16.4924 4 17.8885 8 12 14.4222 8 11.3137 4 8.94427 71.5542 64.4981 68 57.6888 65.1153 54.4059 62.2254 51.225 59.4643 60 53.8145 62.482 56.5685 48.6621 52 49.4773 50.5964 96.0833 96.7471 100.08 100.717 96 100 96.0833 100.08 96.3328 100.319 124.579 
4 16.4924 0 16 4 16.4924 5.65685 5.65685 8.94427 8.94427 12.6491 12.6491 60 53.8145 56.8507 70.7672 79.3977 67.8823 76.8375 65.1153 74.4043 73.5391 68.1175 76.4199 71.218 57.2713 63.2456 59.0593 61.0574 92.7793 96.1665 96.7471 100 93.3809 97.3242 94.1488 98.0612 95.0789 98.9545 134.402 
16.4924 4 16 0 16.4924 4 12.6491 12.6491 8.94427 8.94427 5.65685 5.65685 73.4302 66.5733 69.9714 61.0574 68.1175 57.6888 65.1153 54.4059 62.2254 63.2456 56.8507 65.6049 59.4643 52.6118 55.7136 53.3667 54.4059 92.0869 92.7793 96.0833 96.7471 92 96 92.0869 96.0833 92.3472 96.3328 121.918 
8 17.8885 4 16.4924 0 16 8.94427 4 11.3137 8 14.4222 12 62.482 56.5685 59.4643 73.7564 82.0731 70.7672 79.3977 67.8823 76.8375 76.4199 70.7672 79.196 73.7564 60.9262 66.5733 62.6099 64.4981 88.8144 92.3472 92.7793 96.1665 89.4427 93.3809 90.2441 94.1488 91.214 95.0789 132.061 
17.8885 8 16.4924 4 16 0 14.4222 12 11.3137 8 8.94427 4 75.4718 68.8186 72.111 64.4981 71.218 61.0574 68.1175 57.6888 65.1153 66.5733 60 68.8186 62.482 56.5685 59.4643 57.2713 58.2409 88.0909 88.8144 92.0869 92.7793 88 92 88.0909 92.0869 88.3629 92.3472 119.331 
4 12 5.65685 12.6491 8.94427 14.4222 0 8 4 8.94427 8 11.3137 61.0574 54.4059 57.6888 65.1153 73.7564 62.2254 71.218 59.4643 68.8186 67.8823 62.482 70.7672 65.6049 52 57.6888 53.6656 55.5698 96.3328 98.9545 100.319 102.84 96.7471 100.717 97.3242 101.272 98.0612 101.98 133.686 
8.94427 14.4222 5.65685 12.6491 4 12 8 0 8.94427 4 11.3137 8 65.6049 59.4643 62.482 71.218 79.196 68.1175 76.4199 65.1153 73.7564 73.7564 67.8823 76.4199 70.7672 59.4643 64.4981 60.9262 62.6099 88.3629 91.214 92.3472 95.0789 88.8144 92.7793 89.4427 93.3809 90.2441 94.1488 128.81 
8 8 8.94427 8.94427 11.3137 11.3137 4 8.94427 0 8 4 8.94427 64.4981 57.6888 61.0574 62.482 70.7672 59.4643 68.1175 56.5685 65.6049 65.1153 59.4643 67.8823 62.482 50.5964 55.5698 52 53.6656 96.0833 98.0612 100.08 101.98 96.3328 100.319 96.7471 100.717 97.3242 101.272 130.599 
11.3137 11.3137 8.94427 8.94427 8 8 8.94427 4 8 0 8.94427 4 68.8186 62.482 65.6049 68.8186 76.4199 65.6049 73.5391 62.482 70.7672 71.218 65.1153 73.7564 67.8823 58.2409 62.6099 59.4643 60.9262 88.0909 90.2441 92.0869 94.1488 88.3629 92.3472 88.8144 92.7793 89.4427 93.3809 125.603 
12 4 12.6491 5.65685 14.4222 8.94427 8 11.3137 4 8.94427 0 8 68 61.0574 64.4981 60 67.8823 56.8507 65.1153 53.8145 62.482 62.482 56.5685 65.1153 59.4643 49.4773 53.6656 50.5964 52 96 97.3242 100 101.272 96.0833 100.08 96.3328 100.319 96.7471 100.717 127.562 
14.4222 8.94427 12.6491 5.65685 12 4 11.3137 8 8.94427 4 8 0 72.111 65.6049 68.8186 66.5733 73.7564 63.2456 70.7672 60 67.8823 68.8186 62.482 71.218 65.1153 57.2713 60.9262 58.2409 59.4643 88 89.4427 92 93.3809 88.0909 92.0869 88.3629 92.3472 88.8144 92.7793 122.442 
57.6888 71.5542 60 73.4302 62.482 75.4718 61.0574 65.6049 64.4981 68.8186 68 72.111 0 8 4 97.3242 109.179 96.7471 108.665 96.3328 108.296 101.272 100.319 105.224 104.307 73.7564 85.5102 77.666 81.5843 141.365 148.862 144.997 152.315 143.108 146.697 144.941 148.486 146.86 150.36 194.402 
51.225 64.4981 53.8145 66.5733 56.5685 68.8186 54.4059 59.4643 57.6888 62.482 61.0574 65.6049 8 0 4 89.4427 101.272 88.8144 100.717 88.3629 100.319 93.3809 92.3472 97.3242 96.3328 65.9697 77.666 69.857 73.7564 138.159 144.941 141.873 148.486 139.714 143.388 141.365 144.997 143.108 146.697 188.043 
54.4059 68 56.8507 69.9714 59.4643 72.111 57.6888 62.482 61.0574 65.6049 64.4981 68.8186 4 4 0 93.3809 105.224 92.7793 104.69 92.3472 104.307 97.3242 96.3328 101.272 100.319 69.857 81.5843 73.7564 77.666 139.714 146.86 143.388 150.36 141.365 144.997 143.108 146.697 144.941 148.486 191.207 
67.8823 57.6888 70.7672 61.0574 73.7564 64.4981 65.1153 71.218 62.482 68.8186 60 66.5733 97.3242 89.4427 93.3809 0 12 4 12.6491 8 14.4222 4 8.94427 8 11.3137 24 12 20 16 148.432 145.382 152.315 149.345 147.513 151.42 146.697 150.625 145.986 149.933 144.997 
76.8375 65.1153 79.3977 68.1175 82.0731 71.218 73.7564 79.196 70.7672 76.4199 67.8823 73.7564 109.179 101.272 105.224 12 0 12.6491 4 14.4222 8 8 11.3137 4 8.94427 36 24 32 28 151.789 147.513 155.589 151.42 150.572 154.402 149.452 153.31 148.432 152.315 140.456 
65.1153 54.4059 67.8823 57.6888 70.7672 61.0574 62.2254 68.1175 59.4643 65.6049 56.8507 63.2456 96.7471 88.8144 92.7793 4 12.6491 0 12 4 12.6491 5.65685 5.65685 8.94427 8.94427 24.3311 12.6491 20.3961 16.4924 144.554 141.421 148.432 145.382 143.611 147.513 142.773 146.697 142.042 145.986 141.365 
74.4043 62.2254 76.8375 65.1153 79.3977 68.1175 71.218 76.4199 68.1175 73.5391 65.1153 70.7672 108.665 100.717 104.69 12.6491 4 12 0 12.6491 4 8.94427 8.94427 5.65685 5.65685 36.2215 24.3311 32.249 28.2843 148 143.611 151.789 147.513 146.751 150.572 145.602 149.452 144.554 148.432 136.704 
62.482 51.225 65.1153 54.4059 67.8823 57.6888 59.4643 65.1153 56.5685 62.482 53.8145 60 96.3328 88.3629 92.3472 8 14.4222 4 12.6491 0 12 8.94427 4 11.3137 8 25.2982 14.4222 21.5407 17.8885 140.684 137.463 144.554 141.421 139.714 143.611 138.852 142.773 138.101 142.042 137.753 
72.111 59.4643 74.4043 62.2254 76.8375 65.1153 68.8186 73.7564 65.6049 70.7672 62.482 67.8823 108.296 100.319 104.307 14.4222 8 12.6491 4 12 0 11.3137 8 8.94427 4 36.8782 25.2982 32.9848 29.1204 144.222 139.714 148 143.611 142.941 146.751 141.76 145.602 140.684 144.554 132.966 
70.7672 60 73.5391 63.2456 76.4199 66.5733 67.8823 73.7564 65.1153 71.218 62.482 68.8186 101.272 93.3809 97.3242 4 8 5.65685 8.94427 8.94427 11.3137 0 8 4 8.94427 28 16 24 20 149.452 145.986 153.31 149.933 148.432 152.315 147.513 151.42 146.697 150.625 143.388 
65.6049 53.8145 68.1175 56.8507 70.7672 60 62.482 67.8823 59.4643 65.1153 56.5685 62.482 100.319 92.3472 96.3328 8.94427 11.3137 5.65685 8.94427 4 8 8 0 8.94427 4 29.1204 17.8885 25.2982 21.5407 141.76 138.101 145.602 142.042 140.684 144.554 139.714 143.611 138.852 142.773 136.059 
73.7564 62.482 76.4199 65.6049 79.196 68.8186 70.7672 76.4199 67.8823 73.7564 65.1153 71.218 105.224 97.3242 101.272 8 4 8.94427 5.65685 11.3137 8.94427 4 8.94427 0 8 32 20 28 24 150.572 146.697 154.402 150.625 149.452 153.31 148.432 152.315 147.513 151.42 141.873 
68.8186 56.5685 71.218 59.4643 73.7564 62.482 65.6049 70.7672 62.482 67.8823 59.4643 65.1153 104.307 96.3328 100.319 11.3137 8.94427 8.94427 5.65685 8 4 8.94427 4 8 0 32.9848 21.5407 29.1204 25.2982 142.941 138.852 146.751 142.773 141.76 145.602 140.684 144.554 139.714 143.611 134.462 
53.6656 48.6621 57.2713 52.6118 60.9262 56.5685 52 59.4643 50.5964 58.2409 49.4773 57.2713 73.7564 65.9697 69.857 24 36 24.3311 36.2215 25.2982 36.8782 28 29.1204 32 32.9848 0 12 4 8 144.499 144.056 148.486 148.054 144.222 148.216 144.056 148.054 144 148 156.461 
60 52 63.2456 55.7136 66.5733 59.4643 57.6888 64.4981 55.5698 62.6099 53.6656 60.9262 85.5102 77.666 81.5843 12 24 12.6491 24.3311 14.4222 25.2982 16 17.8885 20 21.5407 12 0 8 4 145.986 144.222 149.933 148.216 145.382 149.345 144.886 148.862 144.499 148.486 150.36 
55.5698 49.4773 59.0593 53.3667 62.6099 57.2713 53.6656 60.9262 52 59.4643 50.5964 58.2409 77.666 69.857 73.7564 20 32 20.3961 32.249 21.5407 32.9848 24 25.2982 28 29.1204 4 8 0 4 144.886 144 148.862 148 144.499 148.486 144.222 148.216 144.056 148.054 154.35 
57.6888 50.5964 61.0574 54.4059 64.4981 58.2409 55.5698 62.6099 53.6656 60.9262 52 59.4643 81.5843 73.7564 77.666 16 28 16.4924 28.2843 17.8885 29.1204 20 21.5407 24 25.2982 8 4 4 0 145.382 144.056 149.345 148.054 144.886 148.862 144.499 148.486 144.222 148.216 152.315 
