0 4 76.9415 73.4302 94.4034 82.0731 92.0869 79.3977 89.8888 76.8375 87.818 74.4043 85.8836 72.111 91.214 82.365 88.0909 78.8923 85.0412 75.4718 56 56.5685 52 52.6118 48 48.6621 56.1427 48.1664 16.4924 28.2843 16 28 16.4924 28.2843 17.8885 29.1204 20.3961 21.5407 24.3311 25.2982 
4 0 80.4984 76.9415 97.6524 85.0412 95.4149 82.4621 93.2952 80 91.3017 77.666 89.4427 75.4718 94.4034 85.8836 91.214 82.365 88.0909 78.8923 56.1427 56.1427 52.1536 52.1536 48.1664 48.1664 56 48 12.6491 24.3311 12 24 12.6491 24.3311 14.4222 25.2982 16.4924 17.8885 20.3961 21.5407 
76.9415 80.4984 0 4 21.5407 21.5407 17.8885 17.8885 14.4222 14.4222 11.3137 11.3137 8.94427 8.94427 20.3961 5.65685 20 4 20.3961 5.65685 70.8802 78.5875 69.857 77.666 69.0507 76.9415 74.7262 72.9932 89.8888 101.193 91.3893 102.528 93.0376 104 94.8262 105.603 93.6376 98.387 97.4064 101.98 
73.4302 76.9415 4 0 23.3238 20.3961 20 16.4924 16.9706 12.6491 14.4222 8.94427 12.6491 5.65685 21.5407 8.94427 20.3961 5.65685 20 4 67.0522 74.7262 65.9697 73.7564 65.1153 72.9932 70.8802 69.0507 86.1626 97.4064 87.7268 98.7927 89.4427 100.319 91.3017 101.98 89.8888 94.8262 93.6376 98.387 
94.4034 97.6524 21.5407 23.3238 0 16 4 16.4924 8 17.8885 12 20 16 22.6274 4 16.4924 8 17.8885 12 20 76 84 76.1052 84.0952 76.4199 84.3801 80 80.399 105.679 116.276 107.703 118.119 109.836 120.067 112.071 122.115 109.179 115.378 112.712 118.727 
82.0731 85.0412 21.5407 20.3961 16 0 16.4924 4 17.8885 8 20 12 22.6274 16 12 20 8 17.8885 4 16.4924 60 68 60.1332 68.1175 60.531 68.469 64 64.4981 92.0869 102.215 94.4034 104.307 96.8297 106.508 99.3579 108.812 95.4149 102.45 98.7927 105.603 
92.0869 95.4149 17.8885 20 4 16.4924 0 16 4 16.4924 8 17.8885 12 20 5.65685 12.6491 8.94427 14.4222 12.6491 16.9706 76.1052 84.0952 76 84 76.1052 84.0952 80.0999 80.0999 103.769 114.543 105.679 116.276 107.703 118.119 109.836 120.067 107.331 113.208 110.923 116.619 
79.3977 82.4621 17.8885 16.4924 16.4924 4 16 0 16.4924 4 17.8885 8 20 12 12.6491 16.9706 8.94427 14.4222 5.65685 12.6491 60.1332 68.1175 60 68 60.1332 68.1175 64.1249 64.1249 89.8888 100.24 92.0869 102.215 94.4034 104.307 96.8297 106.508 93.2952 100 96.7471 103.228 
89.8888 93.2952 14.4222 16.9706 8 17.8885 4 16.4924 0 16 4 16.4924 8 17.8885 8.94427 8.94427 11.3137 11.3137 14.4222 14.4222 76.4199 84.3801 76.1052 84.0952 76 84 80.399 80 101.98 112.925 103.769 114.543 105.679 116.276 107.703 118.119 105.603 111.14 109.252 114.612 
76.8375 80 14.4222 12.6491 17.8885 8 16.4924 4 16 0 16.4924 4 17.8885 8 14.4222 14.4222 11.3137 11.3137 8.94427 8.94427 60.531 68.469 60.1332 68.1175 60 68 64.4981 64 87.818 98.387 89.8888 100.24 92.0869 102.215 94.4034 104.307 91.3017 97.6524 94.8262 100.955 
87.818 91.3017 11.3137 14.4222 12 20 8 17.8885 4 16.4924 0 16 4 16.4924 12.6491 5.65685 14.4222 8.94427 16.9706 12.6491 76.9415 84.8528 76.4199 84.3801 76.1052 84.0952 80.895 80.0999 100.319 111.427 101.98 112.925 103.769 114.543 105.679 116.276 104 109.179 107.703 112.712 
74.4043 77.666 11.3137 8.94427 20 12 17.8885 8 16.4924 4 16 0 16.4924 4 16.9706 12.6491 14.4222 8.94427 12.6491 5.65685 61.1882 69.0507 60.531 68.469 60.1332 68.1175 65.1153 64.1249 85.8836 96.6644 87.818 98.387 89.8888 100.24 92.0869 102.215 89.4427 95.4149 93.0376 98.7927 
85.8836 89.4427 8.94427 12.6491 16 22.6274 12 20 8 17.8885 4 16.4924 0 16 16.4924 4 17.8885 8 20 12 77.666 85.5102 76.9415 84.8528 76.4199 84.3801 81.5843 80.399 98.7927 110.055 100.319 111.427 101.98 112.925 103.769 114.543 102.528 107.331 106.283 110.923 
